square_feet,bathrooms,bedrooms,state,pets_allowed,fee,has_photo
1454.0,2.0,3.0,NJ,"Cats,Dogs",No,Yes
1068.0,2.0,2.0,OH,"Cats,Dogs",No,No
864.0,1.0,1.0,MD,"Cats,Dogs",No,No
1120.0,2.0,3.0,ND,"Cats,Dogs",No,Thumbnail
905.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1160.0,2.0,3.0,MA,"Cats,Dogs",No,Thumbnail
1130.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1168.0,2.0,3.0,SC,"Cats,Dogs",No,Yes
707.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
878.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
612.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
1350.0,2.0,3.0,FL,"Cats,Dogs",No,Yes
1108.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
862.0,1.0,1.0,NV,"Cats,Dogs",No,Thumbnail
1213.0,2.0,2.0,TX,"Cats,Dogs",No,No
676.0,1.0,1.0,KS,"Cats,Dogs",No,Yes
926.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
778.0,1.0,2.0,LA,"Cats,Dogs",No,Yes
1760.0,2.5,3.0,AZ,"Cats,Dogs",No,Thumbnail
1106.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
1100.0,2.0,2.0,NE,Cats,No,Yes
819.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
470.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1078.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
581.0,1.0,1.0,OK,"Cats,Dogs",No,No
1171.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
825.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
715.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
932.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
970.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
725.0,1.0,2.0,IL,"Cats,Dogs",No,Yes
1444.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
919.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
1272.0,2.0,3.0,MT,"Cats,Dogs",No,Yes
645.0,1.0,2.0,CO,"Cats,Dogs",No,Thumbnail
1650.0,2.0,2.0,NY,"Cats,Dogs",No,Thumbnail
1050.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
800.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1040.0,1.5,3.0,NC,"Cats,Dogs",No,Yes
813.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
870.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
772.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
950.0,1.0,2.0,FL,"Cats,Dogs",No,Yes
1043.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
565.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
950.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
780.0,1.0,1.0,PA,"Cats,Dogs",No,Thumbnail
400.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
705.0,1.0,1.0,CA,Cats,No,Thumbnail
662.0,1.0,1.0,OK,"Cats,Dogs",No,Thumbnail
803.0,1.0,1.0,MA,"Cats,Dogs",No,Yes
1000.0,1.0,2.0,NJ,Cats,No,Yes
494.0,1.0,3.0,CO,"Cats,Dogs",No,Yes
620.0,1.0,1.0,NE,"Cats,Dogs",No,No
1203.0,2.0,2.0,MO,"Cats,Dogs",No,Yes
840.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail
1096.0,2.0,2.0,CO,"Cats,Dogs",No,No
1062.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
990.0,2.0,2.0,KY,"Cats,Dogs",No,No
351.0,1.0,1.0,OR,"Cats,Dogs",No,Thumbnail
750.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
938.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
924.0,1.0,2.0,TX,"Cats,Dogs",No,Yes
1168.0,2.0,2.0,MT,"Cats,Dogs",No,Thumbnail
1179.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1022.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
955.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
660.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1552.0,2.0,3.0,CA,"Cats,Dogs",No,No
660.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
400.0,1.0,1.0,OH,Cats,No,Thumbnail
1134.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
667.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
429.0,1.0,2.0,CO,"Cats,Dogs",No,Thumbnail
915.0,1.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
4996.0,5.0,4.0,CA,"Cats,Dogs",No,Yes
845.0,1.0,2.0,NE,"Cats,Dogs",No,Thumbnail
658.0,1.0,1.0,MI,"Cats,Dogs",No,Thumbnail
776.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
899.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
1200.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
900.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
810.0,1.0,1.0,NV,"Cats,Dogs",No,Yes
1025.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
608.0,1.0,1.0,KY,"Cats,Dogs",No,Thumbnail
925.0,1.0,2.0,NY,"Cats,Dogs",No,Yes
1231.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
833.0,1.0,1.0,SC,"Cats,Dogs",No,Yes
560.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1419.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
760.0,1.0,1.0,VA,Cats,No,Thumbnail
820.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
970.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
722.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1408.0,2.0,3.0,GA,"Cats,Dogs",No,Thumbnail
950.0,1.0,1.0,MA,"Cats,Dogs",No,Thumbnail
715.0,1.0,1.0,MD,"Cats,Dogs",No,No
716.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
805.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
656.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1115.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1196.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1350.0,2.0,3.0,TN,"Cats,Dogs",No,Yes
1306.0,1.0,2.0,WI,"Cats,Dogs",No,Thumbnail
1283.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
528.0,1.0,3.0,ND,"Cats,Dogs",No,Thumbnail
1499.0,1.0,3.0,MA,"Cats,Dogs",No,Yes
872.0,1.0,1.0,VA,"Cats,Dogs",No,No
1050.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
825.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
730.0,1.0,1.0,MA,"Cats,Dogs",Yes,Thumbnail
940.0,1.0,2.0,GA,"Cats,Dogs",No,Yes
660.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
1115.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1700.0,2.0,3.0,FL,Dogs,No,Thumbnail
375.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
952.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1025.0,2.0,2.0,AK,"Cats,Dogs",No,Thumbnail
763.0,1.0,1.0,CO,"Cats,Dogs",No,No
819.0,1.0,2.0,GA,"Cats,Dogs",No,Thumbnail
1042.0,1.5,3.0,VA,"Cats,Dogs",No,Yes
812.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
1010.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1060.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
1156.0,2.0,3.0,NV,"Cats,Dogs",No,Thumbnail
750.0,1.0,1.0,CA,Cats,No,Thumbnail
1050.0,2.0,2.0,PA,"Cats,Dogs",No,Yes
1107.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
1094.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
771.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
573.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1075.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
718.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
704.0,1.0,1.0,WA,"Cats,Dogs",No,Thumbnail
1055.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
824.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
1168.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
670.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
800.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1200.0,2.0,3.0,NV,"Cats,Dogs",No,Yes
1086.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
669.0,1.0,1.0,WA,"Cats,Dogs",No,Thumbnail
717.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
680.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
631.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
960.0,1.0,2.0,CT,"Cats,Dogs",No,Yes
760.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1011.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
1100.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
780.0,1.0,1.0,MD,"Cats,Dogs",No,No
583.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
460.0,1.0,1.0,MN,"Cats,Dogs",No,Yes
654.0,1.0,1.0,AR,"Cats,Dogs",No,Yes
1345.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
629.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
700.0,1.0,2.0,IA,"Cats,Dogs",No,Thumbnail
686.0,1.0,1.0,MN,"Cats,Dogs",No,Yes
875.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1000.0,1.0,2.0,PA,"Cats,Dogs",No,Yes
715.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
780.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
1507.0,2.0,2.0,TN,"Cats,Dogs",No,Yes
1407.0,2.0,3.0,TX,"Cats,Dogs",No,Thumbnail
728.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
918.0,1.0,2.0,MI,Cats,No,Yes
728.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
673.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
732.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
975.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
535.0,1.0,1.0,OH,Cats,No,Thumbnail
938.0,2.0,2.0,KY,"Cats,Dogs",No,Yes
1178.0,2.0,2.0,CO,"Cats,Dogs",No,Thumbnail
1150.0,2.0,3.0,NJ,"Cats,Dogs",No,Yes
763.0,1.0,1.0,MD,"Cats,Dogs",No,No
1000.0,1.0,3.0,CO,"Cats,Dogs",No,Yes
1333.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
642.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
435.0,1.0,1.0,FL,Cats,No,Thumbnail
932.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
635.0,1.0,1.0,NY,"Cats,Dogs",No,Yes
950.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
786.0,1.0,1.0,WI,"Cats,Dogs",No,Thumbnail
1064.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
500.0,1.0,1.0,VT,Cats,No,Yes
917.0,2.0,3.0,MD,"Cats,Dogs",No,Thumbnail
1290.0,2.0,3.0,CA,"Cats,Dogs",No,Yes
1256.0,3.0,2.0,MD,"Cats,Dogs",No,Yes
661.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
937.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
573.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
523.0,1.0,4.0,NH,"Cats,Dogs",No,Thumbnail
1429.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
796.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
617.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
745.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1129.0,2.0,2.0,NJ,"Cats,Dogs",No,Thumbnail
950.0,2.0,2.0,MD,"Cats,Dogs",No,Thumbnail
879.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
821.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
668.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1226.0,2.0,3.0,MA,"Cats,Dogs",No,Thumbnail
1274.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1244.0,2.0,3.0,CO,"Cats,Dogs",No,Thumbnail
648.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
583.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
1010.0,1.0,2.0,FL,"Cats,Dogs",No,Thumbnail
733.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
633.0,1.0,1.0,SC,"Cats,Dogs",No,Yes
900.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
785.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
920.0,1.5,2.0,NC,"Cats,Dogs",No,Thumbnail
1268.0,1.0,1.0,NY,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1234.0,1.5,3.0,OH,"Cats,Dogs",No,Yes
537.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1046.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
1074.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
960.0,2.0,2.0,NV,"Cats,Dogs",No,Yes
1350.0,2.0,3.0,NY,"Cats,Dogs",No,Thumbnail
877.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1027.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
640.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
911.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
789.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1020.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
550.0,1.0,1.0,CA,Cats,No,Yes
883.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
731.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
906.0,1.0,1.0,TN,"Cats,Dogs",No,Yes
797.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
650.0,1.0,1.0,KY,"Cats,Dogs",No,Thumbnail
1088.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
723.0,1.0,1.0,MI,"Cats,Dogs",No,Yes
1138.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
470.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1550.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
690.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1300.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
681.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
940.0,1.0,2.0,OH,"Cats,Dogs",No,Thumbnail
1141.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
1275.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
639.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
815.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1120.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1030.0,2.0,2.0,MD,"Cats,Dogs",No,Thumbnail
795.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
654.0,1.0,2.0,PA,"Cats,Dogs",No,Yes
1167.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
1435.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
1027.0,2.0,2.0,OH,"Cats,Dogs",No,Yes
1059.0,2.0,2.0,LA,"Cats,Dogs",No,Yes
540.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
825.0,1.0,1.0,OH,"Cats,Dogs",No,No
980.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
678.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1190.0,2.0,2.0,NJ,"Cats,Dogs",No,No
1019.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
1159.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1225.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
739.0,1.0,1.0,MN,"Cats,Dogs",No,Thumbnail
858.0,1.5,1.0,CA,"Cats,Dogs",No,No
707.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1710.0,3.0,3.0,FL,"Cats,Dogs",No,Yes
1323.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
2023.0,2.0,3.0,CA,"Cats,Dogs",No,Yes
997.0,2.0,2.0,WA,"Cats,Dogs",No,Yes
1123.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
1460.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
888.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
1214.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
650.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1126.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
789.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
554.0,1.0,2.0,TX,"Cats,Dogs",No,Yes
990.0,2.0,2.0,NE,Cats,No,Thumbnail
720.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
855.0,1.0,1.0,CT,"Cats,Dogs",No,Yes
834.0,1.0,1.0,CA,Cats,No,Thumbnail
667.0,1.0,1.0,WI,Cats,No,Yes
1914.0,2.0,4.0,TX,"Cats,Dogs",No,Yes
1300.0,2.5,2.0,TX,"Cats,Dogs",No,Thumbnail
734.0,1.0,1.0,MA,"Cats,Dogs",No,Yes
1146.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
770.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1271.0,1.0,2.0,MA,"Cats,Dogs",No,No
1078.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1040.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1000.0,1.0,3.0,AZ,"Cats,Dogs",No,Thumbnail
505.0,1.0,1.0,SC,"Cats,Dogs",No,Yes
888.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1240.0,2.0,2.0,CT,"Cats,Dogs",No,Yes
900.0,1.0,1.0,OH,"Cats,Dogs",No,No
1478.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
901.0,2.0,2.0,AR,"Cats,Dogs",No,Thumbnail
1047.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
801.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
500.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
579.0,1.0,1.0,TX,Dogs,No,Thumbnail
1716.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
650.0,1.0,1.0,CO,"Cats,Dogs",No,No
1121.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
1449.0,2.5,2.0,VA,"Cats,Dogs",No,Thumbnail
701.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
890.0,1.0,2.0,FL,"Cats,Dogs",No,Yes
620.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1656.0,2.5,3.0,WA,"Cats,Dogs",No,Thumbnail
684.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
400.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
700.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1120.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
748.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
795.0,1.0,2.0,MA,"Cats,Dogs",No,Thumbnail
825.0,1.0,2.0,TN,"Cats,Dogs",No,Thumbnail
731.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1162.0,2.0,3.0,SC,"Cats,Dogs",No,Yes
2532.0,2.5,4.0,OR,Dogs,No,Thumbnail
1004.0,1.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
678.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1100.0,1.0,2.0,KY,"Cats,Dogs",No,Thumbnail
1003.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
1140.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
760.0,1.0,1.0,MD,Cats,No,Yes
1133.0,2.0,2.0,OH,"Cats,Dogs",No,Yes
750.0,1.0,1.0,OR,"Cats,Dogs",No,Thumbnail
927.0,1.0,2.0,KS,"Cats,Dogs",No,Yes
819.0,1.0,1.0,CA,"Cats,Dogs",No,No
435.0,1.0,2.0,VA,"Cats,Dogs",No,Yes
705.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
910.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
970.0,1.0,2.0,MI,"Cats,Dogs",No,Yes
1143.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
842.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
732.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1008.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
745.0,1.0,1.0,NJ,"Cats,Dogs",No,Thumbnail
776.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
982.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
1218.0,2.0,2.0,NJ,"Cats,Dogs",No,No
832.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1020.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
789.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
965.0,1.0,1.0,NJ,"Cats,Dogs",No,No
742.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1230.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
590.0,1.0,1.0,NE,"Cats,Dogs",No,Thumbnail
1192.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
680.0,1.0,1.0,NE,Cats,No,Thumbnail
940.0,1.0,1.0,SC,"Cats,Dogs",No,Yes
660.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail
950.0,1.0,2.0,OR,"Cats,Dogs",No,Thumbnail
868.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1070.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
750.0,1.0,1.0,SC,"Cats,Dogs",No,Yes
704.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
576.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1056.0,2.0,2.0,ND,"Cats,Dogs",No,Thumbnail
963.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
941.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
680.0,2.0,1.0,TN,"Cats,Dogs",No,Yes
660.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
540.0,1.0,1.0,VA,"Cats,Dogs",No,No
685.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1080.0,1.0,2.0,NE,Cats,No,Thumbnail
1114.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1295.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
777.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1260.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1226.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
840.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1105.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
560.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
875.0,1.0,2.0,NH,"Cats,Dogs",No,Thumbnail
731.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1190.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
678.0,1.0,1.0,TX,"Cats,Dogs",No,No
1035.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
1800.0,4.0,4.0,AL,"Cats,Dogs",No,Thumbnail
938.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
883.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
747.0,1.0,1.0,CO,"Cats,Dogs",No,No
724.0,1.0,1.0,LA,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,CA,"Cats,Dogs",No,No
762.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
969.0,2.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
961.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
801.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
558.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1057.0,2.0,2.0,CO,"Cats,Dogs",No,No
2448.0,2.0,4.0,SC,"Cats,Dogs",No,Thumbnail
1230.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
750.0,1.0,2.0,OH,"Cats,Dogs",No,Yes
1316.0,2.0,3.0,SC,"Cats,Dogs",No,Yes
800.0,1.0,1.0,GA,"Cats,Dogs",No,No
1059.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
941.0,2.0,2.0,MO,Cats,No,Thumbnail
1325.0,2.0,3.0,MA,"Cats,Dogs",No,Yes
905.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
711.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
745.0,1.0,1.0,MA,"Cats,Dogs",No,Thumbnail
985.0,1.5,2.0,MD,Cats,No,Thumbnail
935.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
988.0,2.0,2.0,CA,"Cats,Dogs",No,No
670.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
940.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
729.0,1.0,1.0,MD,"Cats,Dogs",No,No
723.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
3801.0,4.0,5.0,GA,"Cats,Dogs",No,Yes
1050.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
1333.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
808.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
398.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
808.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1446.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
1390.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
725.0,1.0,1.0,NE,"Cats,Dogs",No,Thumbnail
750.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1002.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
863.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1142.0,2.0,2.0,OH,"Cats,Dogs",No,No
680.0,1.0,1.0,TN,"Cats,Dogs",No,Thumbnail
1029.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
715.0,1.0,1.0,MD,"Cats,Dogs",No,No
755.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1241.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
728.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1061.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
