price,square_feet,bathrooms,bedrooms,state,pets_allowed,fee,has_photo,state_median_price,high_price
1413.0,976.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1901.0,759.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1345.0,800.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
817.0,680.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1546.0,1550.0,2.5,3.0,GA,"Cats,Dogs",No,Yes,1287.0,1
560.0,950.0,1.0,2.0,IN,"Cats,Dogs",No,Yes,807.5,0
1332.0,1125.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
813.0,653.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
978.0,750.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1076.0,1125.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
965.0,988.0,1.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1322.0,1181.0,2.0,3.0,TX,"Cats,Dogs",No,Yes,1149.0,1
830.0,664.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1000.0,897.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
908.0,665.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1141.0,1018.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1075.0,630.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1550.0,838.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1264.0,1026.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
405.0,853.0,2.0,2.0,TN,"Cats,Dogs",No,Yes,1085.0,0
1259.0,1200.0,2.0,3.0,TN,"Cats,Dogs",No,Yes,1085.0,1
1250.0,1115.0,2.0,2.0,MN,"Cats,Dogs",No,Yes,1305.0,0
1265.0,951.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
740.0,600.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1608.0,1234.0,2.0,3.0,AL,"Cats,Dogs",No,Yes,950.0,1
3400.0,1235.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
985.0,917.0,1.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1025.0,1336.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1885.0,674.0,1.0,1.0,MD,"Cats,Dogs",No,Yes,1590.0,1
1190.0,1119.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1775.0,1500.0,2.0,3.0,MD,"Cats,Dogs",No,Yes,1590.0,1
895.0,872.0,1.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
555.0,864.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1583.0,700.0,1.0,1.0,MD,"Cats,Dogs",No,Yes,1590.0,0
620.0,600.0,1.0,1.0,SD,"Cats,Dogs",No,Yes,800.0,0
1410.0,1115.0,2.0,3.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1040.0,1106.0,1.0,2.0,NY,"Cats,Dogs",No,Yes,2000.0,0
1455.0,1189.0,2.0,2.0,AL,"Cats,Dogs",No,Yes,950.0,1
1231.0,1003.0,1.0,2.0,MN,"Cats,Dogs",No,Yes,1305.0,0
3705.0,670.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
3985.0,793.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1930.0,1410.0,2.0,3.0,MN,"Cats,Dogs",No,Yes,1305.0,1
2345.0,1188.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1140.0,915.0,1.0,2.0,SC,"Cats,Dogs",No,Yes,1059.5,1
1018.0,773.0,1.0,1.0,SC,"Cats,Dogs",No,Yes,1059.5,0
820.0,558.0,1.0,1.0,SC,"Cats,Dogs",No,Yes,1059.5,0
849.0,784.0,1.0,1.0,SC,"Cats,Dogs",No,Yes,1059.5,0
3350.0,1128.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1690.0,1209.0,2.0,2.0,NY,"Cats,Dogs",No,Yes,2000.0,0
875.0,740.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1030.0,1044.0,2.0,2.0,SC,"Cats,Dogs",No,Yes,1059.5,0
3365.0,1070.0,2.0,2.0,IL,"Cats,Dogs",No,Yes,1446.0,1
990.0,959.0,2.0,2.0,SC,"Cats,Dogs",No,Yes,1059.5,0
2050.0,925.0,1.0,2.0,NY,"Cats,Dogs",No,Yes,2000.0,1
1460.0,628.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
875.0,1135.0,2.0,3.0,SC,"Cats,Dogs",No,Yes,1059.5,0
2250.0,1100.0,1.0,2.0,IL,"Cats,Dogs",No,Yes,1446.0,1
945.0,797.0,1.0,1.0,SC,"Cats,Dogs",No,Yes,1059.5,0
1708.0,1525.0,2.0,3.0,FL,"Cats,Dogs",No,Yes,1350.0,1
3786.0,1210.0,2.0,2.0,IL,"Cats,Dogs",No,Yes,1446.0,1
750.0,726.0,1.0,2.0,MI,"Cats,Dogs",No,Yes,965.0,0
945.0,859.0,1.0,1.0,SC,"Cats,Dogs",No,Yes,1059.5,0
1600.0,1500.0,2.0,4.0,MI,"Cats,Dogs",No,Yes,965.0,1
2190.0,1175.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
2025.0,920.0,1.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1374.0,1438.0,2.0,3.0,SC,"Cats,Dogs",No,Yes,1059.5,1
695.0,500.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,0
1561.0,1294.0,2.0,2.0,MI,"Cats,Dogs",No,Yes,965.0,1
2860.0,862.0,2.0,2.0,RI,"Cats,Dogs",No,Yes,1686.5,1
2293.0,1093.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
2795.0,2854.0,3.0,5.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1000.0,660.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
968.0,620.0,1.0,1.0,SC,"Cats,Dogs",No,Yes,1059.5,0
2700.0,1277.0,2.5,4.0,MD,"Cats,Dogs",No,Yes,1590.0,1
900.0,672.0,1.0,3.0,MI,"Cats,Dogs",No,Yes,965.0,0
2178.0,656.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
2140.0,774.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
1550.0,691.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1054.0,908.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1003.0,767.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1992.0,840.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
1495.0,661.0,1.0,1.0,MI,"Cats,Dogs",No,Yes,965.0,1
3495.0,1150.0,1.0,3.0,NY,"Cats,Dogs",No,Yes,2000.0,1
1876.0,693.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1802.0,815.0,1.0,1.0,MD,"Cats,Dogs",No,Yes,1590.0,1
1432.0,980.0,1.0,1.0,PA,"Cats,Dogs",No,Yes,1246.0,1
835.0,806.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
895.0,624.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
5015.0,1430.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1750.0,342.0,1.0,1.0,PA,"Cats,Dogs",No,Yes,1246.0,1
1125.0,816.0,1.0,2.0,IL,"Cats,Dogs",No,Yes,1446.0,0
1610.0,1255.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1585.0,1133.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1215.0,815.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
3450.0,1367.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1985.0,592.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
1587.0,1261.0,2.0,3.0,FL,"Cats,Dogs",No,Yes,1350.0,1
650.0,530.0,1.0,2.0,MI,"Cats,Dogs",No,Yes,965.0,0
1289.0,644.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1960.0,609.0,1.0,1.0,PA,"Cats,Dogs",No,Yes,1246.0,1
860.0,900.0,1.0,2.0,MI,"Cats,Dogs",No,Yes,965.0,0
1000.0,700.0,1.0,2.0,MA,Cats,No,Yes,2167.0,0
2590.0,790.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1837.0,1122.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,1
779.0,647.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,0
1750.0,966.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
2115.0,600.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
2538.0,914.0,1.0,1.0,MA,"Cats,Dogs",No,Yes,2167.0,1
1102.0,925.0,1.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
939.0,635.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1093.0,980.0,1.0,2.0,IL,"Cats,Dogs",No,Yes,1446.0,0
1590.0,1157.0,2.0,2.0,PA,"Cats,Dogs",No,Yes,1246.0,1
1500.0,1035.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1215.0,1150.0,2.0,3.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1599.0,1438.0,2.0,3.0,NC,"Cats,Dogs",No,Yes,1126.5,1
1295.0,1092.0,2.0,2.0,ID,"Cats,Dogs",No,Yes,1097.5,1
1530.0,740.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1153.0,781.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,1
1650.0,657.0,1.0,2.0,HI,Cats,No,Yes,1690.0,0
1213.0,785.0,1.0,1.0,PA,"Cats,Dogs",No,Yes,1246.0,0
1300.0,1235.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1270.0,517.0,1.0,1.0,WI,"Cats,Dogs",No,Yes,1150.0,1
1225.0,1110.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,0
2367.0,1088.0,2.0,2.0,MA,"Cats,Dogs",No,Yes,2167.0,1
750.0,874.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1925.0,407.0,1.0,2.0,MA,"Cats,Dogs",No,Yes,2167.0,0
1595.0,800.0,1.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,0
2700.0,663.0,1.0,1.0,MA,"Cats,Dogs",No,Yes,2167.0,1
1135.0,1017.0,2.0,2.0,NC,"Cats,Dogs",No,Yes,1126.5,1
1000.0,789.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
745.0,700.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
920.0,933.0,1.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1580.0,1585.0,2.0,3.0,FL,"Cats,Dogs",No,Yes,1350.0,1
2936.0,1100.0,2.0,2.0,MA,"Cats,Dogs",No,Yes,2167.0,1
2024.0,575.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1742.0,650.0,1.0,1.0,CA,Cats,No,Yes,2195.0,0
1645.0,1143.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
8400.0,2500.0,2.0,6.0,MA,Cats,No,Yes,2167.0,1
885.0,705.0,1.0,1.0,WI,"Cats,Dogs",No,Yes,1150.0,0
1115.0,1026.0,2.0,2.0,NC,"Cats,Dogs",No,Yes,1126.5,0
12000.0,1700.0,3.5,3.0,NY,"Cats,Dogs",No,Yes,2000.0,1
900.0,650.0,1.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
660.0,800.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1320.0,1425.0,3.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,1
2415.0,1323.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1704.0,707.0,1.0,1.0,MA,"Cats,Dogs",No,Yes,2167.0,0
1399.0,783.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1210.0,550.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1243.0,1304.0,2.0,2.0,NC,"Cats,Dogs",No,Yes,1126.5,1
1050.0,975.0,2.0,2.0,NC,"Cats,Dogs",No,Yes,1126.5,0
1388.0,788.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1000.0,1127.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
800.0,1100.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
600.0,1027.0,1.5,3.0,TN,"Cats,Dogs",No,Yes,1085.0,0
1090.0,1380.0,2.0,3.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1005.0,1050.0,2.0,2.0,TN,"Cats,Dogs",No,Yes,1085.0,0
1465.0,1149.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1350.0,1098.0,2.0,2.0,NC,"Cats,Dogs",No,Yes,1126.5,1
1193.0,764.0,1.0,1.0,TN,"Cats,Dogs",No,Yes,1085.0,1
2409.0,540.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1475.0,1153.0,2.0,3.0,UT,"Cats,Dogs",No,Yes,1179.0,1
669.0,800.0,1.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
725.0,700.0,1.0,1.0,UT,"Cats,Dogs",No,Yes,1179.0,0
817.0,680.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,0
1540.0,842.0,1.0,1.0,UT,"Cats,Dogs",No,Yes,1179.0,1
1831.0,665.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1500.0,1024.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
730.0,500.0,1.0,1.0,IA,"Cats,Dogs",No,Yes,847.5,0
1040.0,1017.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
2400.0,1140.0,2.0,2.0,UT,"Cats,Dogs",No,Yes,1179.0,1
765.0,624.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
855.0,782.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
1932.0,735.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
2120.0,748.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1500.0,551.0,1.0,3.0,UT,"Cats,Dogs",No,Yes,1179.0,1
1850.0,808.0,1.0,1.0,UT,"Cats,Dogs",No,Yes,1179.0,1
625.0,800.0,1.0,1.0,MO,"Cats,Dogs",No,Yes,950.0,0
700.0,898.0,1.0,2.0,IA,"Cats,Dogs",No,Yes,847.5,0
950.0,936.0,2.0,3.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
649.0,944.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
720.0,619.0,1.0,1.0,IA,"Cats,Dogs",No,Yes,847.5,0
1123.0,715.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
1138.0,1085.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
565.0,350.0,1.0,1.0,TN,"Cats,Dogs",No,Yes,1085.0,0
1084.0,806.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
3185.0,1365.0,2.0,3.0,CA,"Cats,Dogs",No,Yes,2195.0,1
2060.0,744.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1788.0,739.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1460.0,836.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1473.0,978.0,2.0,2.0,MO,"Cats,Dogs",No,Yes,950.0,1
2399.0,997.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,1
819.0,1024.0,1.5,2.0,TN,"Cats,Dogs",No,Yes,1085.0,0
1379.0,1017.0,2.0,2.0,UT,"Cats,Dogs",No,Yes,1179.0,1
1737.0,912.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
880.0,868.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
999.0,787.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,0
1537.0,2219.0,2.0,4.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1850.0,672.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1030.0,796.0,1.0,1.0,UT,"Cats,Dogs",No,Yes,1179.0,0
1335.0,1046.0,2.0,2.0,UT,"Cats,Dogs",No,Yes,1179.0,1
1345.0,892.0,1.0,1.0,IA,"Cats,Dogs",No,Yes,847.5,1
839.0,1312.0,1.0,1.0,TN,"Cats,Dogs",No,Yes,1085.0,0
925.0,945.0,1.5,2.0,NC,"Cats,Dogs",No,Yes,1126.5,0
1420.0,850.0,1.0,1.0,MO,"Cats,Dogs",No,Yes,950.0,1
780.0,650.0,1.0,1.0,TN,"Cats,Dogs",No,Yes,1085.0,0
2695.0,1788.0,2.0,3.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1396.0,1435.0,2.0,3.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1299.0,750.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1100.0,1209.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
2295.0,1186.0,2.0,3.0,CA,"Cats,Dogs",No,Yes,2195.0,1
790.0,560.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,0
715.0,676.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
1179.0,788.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,1
890.0,841.0,1.0,2.0,IA,"Cats,Dogs",No,Yes,847.5,1
1245.0,700.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
965.0,689.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
2800.0,2676.0,4.0,4.0,MO,"Cats,Dogs",No,Yes,950.0,1
610.0,650.0,1.0,1.0,MO,"Cats,Dogs",No,Yes,950.0,0
1500.0,965.0,2.0,3.0,VA,"Cats,Dogs",No,Yes,1420.0,1
800.0,674.0,1.0,1.0,MO,"Cats,Dogs",No,Yes,950.0,0
1065.0,784.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,0
1480.0,721.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1800.0,733.0,1.0,1.0,VA,Cats,No,Yes,1420.0,1
1295.0,1176.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,1
985.0,1125.0,1.0,2.0,TN,"Cats,Dogs",No,Yes,1085.0,0
975.0,735.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
745.0,750.0,1.0,1.0,MS,"Cats,Dogs",No,Yes,884.0,0
1290.0,1190.0,2.0,3.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1195.0,1187.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
972.0,896.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1000.0,938.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
535.0,1280.0,2.0,3.0,MS,"Cats,Dogs",No,Yes,884.0,0
1499.0,822.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1351.0,801.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
1155.0,1073.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1685.0,1324.0,2.0,3.0,TX,"Cats,Dogs",No,Yes,1149.0,1
3099.0,535.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1165.0,1300.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
989.0,952.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
1255.0,879.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1112.0,720.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1447.0,1288.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1740.0,1424.0,2.0,3.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1660.0,1401.0,2.0,3.0,TX,"Cats,Dogs",No,Yes,1149.0,1
969.0,953.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
940.0,820.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
858.0,750.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
853.0,750.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
773.0,553.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1225.0,1050.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1488.0,1333.0,2.0,3.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
1095.0,969.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
720.0,864.0,1.0,2.0,MS,"Cats,Dogs",No,Yes,884.0,0
1350.0,750.0,1.0,1.0,CA,Cats,No,Yes,2195.0,0
1175.0,901.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
978.0,800.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
2474.0,920.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
3325.0,1110.0,2.0,3.0,CA,"Cats,Dogs",No,Yes,2195.0,1
699.0,672.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
2155.0,803.0,1.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,0
803.0,923.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1575.0,812.0,1.0,1.0,MN,"Cats,Dogs",No,Yes,1305.0,1
2420.0,1033.0,2.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,1
4560.0,1684.0,3.0,3.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1095.0,701.0,1.0,1.0,MN,"Cats,Dogs",No,Yes,1305.0,0
707.0,544.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1243.0,1160.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1450.0,1027.0,1.0,2.0,MD,"Cats,Dogs",No,Yes,1590.0,0
2035.0,1360.0,2.0,3.0,MN,Cats,No,Yes,1305.0,1
798.0,896.0,1.0,2.0,IN,"Cats,Dogs",No,Yes,807.5,0
1395.0,961.0,2.0,2.0,MD,"Cats,Dogs",No,Yes,1590.0,0
1251.0,1056.0,2.0,2.0,TN,"Cats,Dogs",No,Yes,1085.0,1
1460.0,1080.0,2.0,2.0,MD,"Cats,Dogs",No,Yes,1590.0,0
1069.0,850.0,1.0,1.0,MN,Cats,No,Yes,1305.0,0
1018.0,650.0,1.0,1.0,MN,Cats,No,Yes,1305.0,0
1590.0,666.0,1.0,1.0,MN,"Cats,Dogs",No,Yes,1305.0,1
2250.0,755.0,1.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1461.0,1528.0,2.0,3.0,GA,"Cats,Dogs",No,Yes,1287.0,1
2283.0,1050.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
580.0,740.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1775.0,1108.0,2.0,2.0,MD,"Cats,Dogs",No,Yes,1590.0,1
990.0,806.0,1.0,2.0,MD,"Cats,Dogs",No,Yes,1590.0,0
774.0,744.0,1.0,1.0,IN,"Cats,Dogs",No,Yes,807.5,0
1655.0,1233.0,2.0,2.0,AL,"Cats,Dogs",No,Yes,950.0,1
1320.0,978.0,2.0,2.0,MD,"Cats,Dogs",No,Yes,1590.0,0
1480.0,504.0,1.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1490.0,1048.0,2.0,2.0,MN,"Cats,Dogs",No,Yes,1305.0,1
2753.0,800.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1290.0,884.0,1.5,2.0,MD,"Cats,Dogs",No,Yes,1590.0,0
3590.0,811.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
4575.0,1013.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
3170.0,618.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
3140.0,927.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1595.0,1075.0,2.0,3.0,MD,"Cats,Dogs",No,Yes,1590.0,1
965.0,1040.0,2.0,2.0,SC,"Cats,Dogs",No,Yes,1059.5,0
940.0,1040.0,2.0,2.0,SC,"Cats,Dogs",No,Yes,1059.5,0
1405.0,898.0,1.0,2.0,MN,"Cats,Dogs",No,Yes,1305.0,1
1300.0,550.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
896.0,785.0,1.0,1.0,NY,"Cats,Dogs",No,Yes,2000.0,0
890.0,980.0,2.0,2.0,SC,"Cats,Dogs",No,Yes,1059.5,0
1080.0,1157.0,2.0,3.0,SC,"Cats,Dogs",No,Yes,1059.5,1
1009.0,695.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
1667.0,646.0,1.0,1.0,MD,"Cats,Dogs",No,Yes,1590.0,1
1238.0,671.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1679.0,1194.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1178.0,1002.0,2.0,2.0,MN,"Cats,Dogs",No,Yes,1305.0,0
1225.0,1215.0,2.0,3.0,CA,"Cats,Dogs",No,Yes,2195.0,0
2395.0,735.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
2565.0,820.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,1
2500.0,1179.0,2.0,2.0,FL,Cats,No,Yes,1350.0,1
1330.0,770.0,1.0,2.0,IL,Cats,No,Yes,1446.0,0
1350.0,753.0,1.0,2.0,IL,Cats,No,Yes,1446.0,0
1426.0,382.0,1.0,1.0,IL,"Cats,Dogs",No,Yes,1446.0,0
1185.0,600.0,1.0,0.0,IL,"Cats,Dogs",No,Yes,1446.0,0
1040.0,924.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,0
969.0,854.0,1.0,2.0,SC,"Cats,Dogs",No,Yes,1059.5,0
1075.0,764.0,2.0,3.0,SC,"Cats,Dogs",No,Yes,1059.5,1
1400.0,800.0,1.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1424.0,1215.0,2.0,2.0,IL,"Cats,Dogs",No,Yes,1446.0,0
601.0,650.0,1.0,1.0,MI,"Cats,Dogs",No,Yes,965.0,0
1150.0,605.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1225.0,722.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1680.0,587.0,1.0,1.0,MD,"Cats,Dogs",No,Yes,1590.0,1
1780.0,654.0,1.0,1.0,MD,"Cats,Dogs",No,Yes,1590.0,1
2210.0,850.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
